channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,13,4.0,root,fit,clean,wiener,7.596847145112155e-05,7.381398556756223e-05,5.980773746708511e-07,0.72206,0.0022520071804531636,50000,0.9716397362957931
31,23,20.0,root,fit,clean,wiener,5.340699897890038e-05,5.724208983677182e-05,5.385166192067154e-07,0.78446,0.0020277364511812747,50000,1.0718087690975968
31,25,26.0,root,fit,clean,wiener,5.510648775078784e-05,5.603637819225599e-05,5.31731702433513e-07,0.789,0.0020021884503052373,50000,1.0168744276658215
31,29,40.0,root,fit,clean,wiener,5.3084413177498565e-05,5.477223999227903e-05,5.267007008680789e-07,0.79376,0.001983244661206939,50000,1.031795148778171
31,27,30.0,root,fit,clean,wiener,5.6210576883611246e-05,5.565926133427967e-05,5.30476977710705e-07,0.79042,0.0019974638959165836,50000,0.9901919606611916
34,19,8.0,root,fit,clean,wiener,8.14008772903746e-05,8.45591602673664e-05,6.297364607125368e-07,0.6816,0.0023712166541967547,50000,1.0387991270134045
71,1,0.6,root,fit,clean,wiener,0.00013959875129499372,0.00015088392372582143,7.991661364058734e-07,0.43186,0.0030091890343645097,50000,1.0808400671649305
34,15,5.0,root,fit,clean,wiener,9.34570343653992e-05,9.792821845787903e-05,6.747849831108037e-07,0.63126,0.0025408428601128947,50000,1.0478421354030811
71,3,1.0,root,fit,clean,wiener,6.790520754157073e-05,0.0001591061335307136,7.89747998983451e-07,0.4009,0.0029737258752482454,50000,2.34306232601249
71,5,1.4,root,fit,clean,wiener,9.925746068170753e-05,0.00010124790910907905,6.8282605125834e-07,0.61876,0.002571120787307066,50000,1.0200533885684862
71,7,1.8,root,fit,clean,wiener,9.558350065622731e-05,9.251048331512064e-05,6.520969617861742e-07,0.65166,0.002455413132961857,50000,0.9678499184481745
71,9,2.0,root,fit,clean,wiener,9.658155971634067e-05,9.044430785381375e-05,6.462108158046873e-07,0.65944,0.0024332493735941007,50000,0.9364552417609325
71,13,4.0,root,fit,clean,wiener,7.306181567891253e-05,6.961258507940353e-05,5.780655432841109e-07,0.73788,0.0021766544085785227,50000,0.9527902425164541
71,15,5.0,root,fit,clean,wiener,7.917007864270224e-05,6.927796026176256e-05,5.730999274722974e-07,0.73914,0.002157956823722165,50000,0.8750523107905044
71,11,3.0,root,fit,clean,wiener,8.456906836827023e-05,7.863683214562561e-05,6.100831398612968e-07,0.7039,0.002297213821869081,50000,0.9298533572959359
71,19,8.0,root,fit,clean,wiener,6.601437550668163e-05,5.965351312580353e-05,5.389239202582602e-07,0.77538,0.00202927010707854,50000,0.9036442845659537
71,17,6.0,root,fit,clean,wiener,6.974466883134549e-05,6.408330833076479e-05,5.566022129526642e-07,0.7587,0.0020958361464774736,50000,0.9188273369786751
71,21,10.0,root,fit,clean,wiener,5.973082832647173e-05,5.6923399534256635e-05,5.291216324024108e-07,0.78566,0.0019923604636592576,50000,0.9529986629873859
71,23,20.0,root,fit,clean,wiener,4.641028054152278e-05,4.845686049743615e-05,4.922293826085385e-07,0.81754,0.0018534459770769896,50000,1.0440975562317991
71,25,26.0,root,fit,clean,wiener,4.5109525470081155e-05,4.6369439015961594e-05,4.808790229728965e-07,0.8254,0.001810707207006881,50000,1.0279300997461407
71,27,30.0,root,fit,clean,wiener,4.489305680374147e-05,4.499907071514625e-05,4.73392903671251e-07,0.83056,0.0017825188903525136,50000,1.0023614767839988
71,29,40.0,root,fit,clean,wiener,4.4363088479654744e-05,4.3278143081564156e-05,4.6510701570143856e-07,0.83704,0.0017513191158840054,50000,0.9755439615393741
83,11,3.0,root,fit,clean,wiener,8.859195055666031e-05,9.225553107310848e-05,6.602960865481905e-07,0.65262,0.0024862862082853524,50000,1.041353424249363
91,7,1.8,root,fit,clean,wiener,0.00014277389944629748,0.00014799446498301694,8.009484871548558e-07,0.44274,0.0030159003176445424,50000,1.0365652654789548
83,1,0.6,root,fit,clean,wiener,0.00015647333467279476,0.0001660057785801677,8.161289125034541e-07,0.37492,0.0030730608596332624,50000,1.0609205646911435
83,3,1.0,root,fit,clean,wiener,0.00013547886581685375,0.00013601170960844545,7.685222922201023e-07,0.48786,0.0028938023635662305,50000,1.0039330399496553
91,15,5.0,root,fit,clean,wiener,0.00013571209794335093,0.0001472933463174835,7.952990956288892e-07,0.44538,0.00299462803612968,50000,1.0853368900020013
91,13,4.0,root,fit,clean,wiener,0.00013482216240977746,0.0001466559657124531,7.942971748033858e-07,0.44778,0.002990855392340035,50000,1.0877734275371438
91,17,6.0,root,fit,clean,wiener,0.0001386344011946588,0.0001492851607082035,7.940217881750401e-07,0.43788,0.002989818448475077,50000,1.0768262380892735
91,19,8.0,root,fit,clean,wiener,0.0001408325039717407,0.0001532103629341824,8.055775464514093e-07,0.4231,0.003033330628865259,50000,1.0878906403945314
83,5,1.4,root,fit,clean,wiener,0.0001187915456436449,0.00011926984571631362,7.379045637925581e-07,0.5509,0.002778514029333655,50000,1.0040263814236707
91,21,10.0,root,fit,clean,wiener,0.00014436174262376491,0.00015614231371732223,8.23752233250151e-07,0.41206,0.003101765796130663,50000,1.0816045226349187
91,27,30.0,root,fit,clean,wiener,0.00015180107814442276,0.00017168377746998016,8.228647880196059e-07,0.35354,0.003098424200016036,50000,1.1309786436868459
91,23,20.0,root,fit,clean,wiener,0.00014700788409423464,0.0001595044964088576,8.220606943937379e-07,0.3994,0.0030953964569581955,50000,1.0850064089529539
91,25,26.0,root,fit,clean,wiener,0.00015199818730956072,0.0001669937185179648,8.241369604192899e-07,0.3712,0.0031032144520807283,50000,1.098655987112952
91,29,40.0,root,fit,clean,wiener,0.00014876586293720986,0.0001676045415977856,8.250174208109435e-07,0.3689,0.003106529747405518,50000,1.126633074877716
83,7,1.8,root,fit,clean,wiener,0.00010608274543305524,0.00010932670827783936,7.09857104661938e-07,0.58834,0.0026729038156211157,50000,1.0305795521367918
83,9,2.0,root,fit,clean,wiener,0.00010017019863677001,0.00010462071481069822,6.975903294591152e-07,0.60606,0.0026267143642094734,50000,1.0444295432623265
83,15,5.0,root,fit,clean,wiener,7.608020410789368e-05,7.866870117587713e-05,6.137724506259588e-07,0.70378,0.002311105593544133,50000,1.0340232666083882
83,17,6.0,root,fit,clean,wiener,7.289080147512454e-05,7.53490105246771e-05,6.006512997356903e-07,0.71628,0.0022616990664422573,50000,1.033724544109883
83,19,8.0,root,fit,clean,wiener,6.457567013834904e-05,6.998439043233791e-05,5.810240839389811e-07,0.73648,0.0021877945303764705,50000,1.0837578654995148
91,1,0.6,root,fit,clean,wiener,0.00011302258841023844,0.00019574489530987778,7.782176721427128e-07,0.26294,0.002930309454667874,50000,1.731909506437615
91,3,1.0,root,fit,clean,wiener,0.00014136773165336974,0.0001609651602953856,8.065523399113356e-07,0.3939,0.0030370011269716633,50000,1.138627311995557
91,5,1.4,root,fit,clean,wiener,0.0001449958098192971,0.0001508201856653184,8.016960766336449e-07,0.4321,0.003018715299360229,50000,1.0401692700863563
91,11,3.0,root,fit,clean,wiener,0.00013492744453773544,0.0001460451426326323,7.916568777535371e-07,0.45008,0.0029809135885423893,50000,1.0823976036379133
83,13,4.0,root,fit,clean,wiener,8.127378208583775e-05,8.365089290519809e-05,6.340792560183369e-07,0.68502,0.0023875690638114513,50000,1.0292481875255879
91,9,2.0,root,fit,clean,wiener,0.00014053631784992119,0.00014703839407547136,8.084044151016383e-07,0.44634,0.0030439749514364267,50000,1.046266163259619
