channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
83,7,1.8,root,fit,clean,optimum,0.00010846625936105755,0.00011033323848328319,1.121063063500494e-06,0.58455,0.004221263294123704,20000,1.0172125334940418
71,5,1.4,root,fit,clean,optimum,0.00010080131362709031,0.00010000236117674881,1.067850347328499e-06,0.62345,0.004020895542414822,20000,0.9920739877131246
83,5,1.4,root,fit,clean,optimum,0.00012078540805747648,0.0001201993590986496,1.1580053674543354e-06,0.5474,0.00436036625519512,20000,0.9951480152424703
71,1,0.6,root,fit,clean,optimum,0.00014084285647688043,0.000151510681320768,1.26172176155241e-06,0.4295,0.004750901115953092,20000,1.0757427469929133
83,17,6.0,root,fit,clean,optimum,7.616663327924392e-05,7.669813280532478e-05,9.499233301320014e-07,0.7112,0.0035768518438179762,20000,1.0069781149986277
83,19,8.0,root,fit,clean,optimum,6.814635442734906e-05,7.01384240785536e-05,9.131250315611541e-07,0.7359,0.003438291122212992,20000,1.0292322262569202
71,13,4.0,root,fit,clean,optimum,7.548347874665001e-05,7.201072960583039e-05,9.213801080457963e-07,0.72885,0.00346937487877348,20000,0.9539932552330368
71,19,8.0,root,fit,clean,optimum,6.816603051892202e-05,6.300772855977599e-05,8.697267849504707e-07,0.76275,0.0032748788830522595,20000,0.924327382423799
71,21,10.0,root,fit,clean,optimum,6.171896836934304e-05,5.894442720270719e-05,8.405322405876553e-07,0.77805,0.003164949421882955,20000,0.9550455680005498
83,21,10.0,root,fit,clean,optimum,6.700354233474261e-05,6.773496804708479e-05,8.948329912692641e-07,0.74495,0.0033694140708028036,20000,1.0109162245286683
83,23,20.0,root,fit,clean,optimum,6.434951776402887e-05,6.202510012702081e-05,8.583903470850228e-07,0.76645,0.0032321925341700602,20000,0.9638782431046066
83,29,40.0,root,fit,clean,optimum,5.88289098473466e-05,5.8891312152287995e-05,8.451089350184715e-07,0.77825,0.0031821825578573944,20000,1.001060742160671
83,11,3.0,root,fit,clean,optimum,9.152352199108643e-05,9.301773204662398e-05,1.0396466358345543e-06,0.64975,0.003914696974320271,20000,1.0163259676095406
83,9,2.0,root,fit,clean,optimum,0.0001024167397406526,0.00010520763611783039,1.0998467599012546e-06,0.60385,0.004141375189220126,20000,1.0272503927018681
83,13,4.0,root,fit,clean,optimum,8.438677563250659e-05,8.494424438290559e-05,9.986385215653957e-07,0.68015,0.0037602845659896367,20000,1.006606115072185
91,1,0.6,root,fit,clean,optimum,0.00011693342926624444,0.00018764219436842879,1.2318153221042995e-06,0.29345,0.004638291077133285,20000,1.6046924779841043
83,15,5.0,root,fit,clean,optimum,7.941523039667685e-05,8.0137332319968e-05,9.748525695079834e-07,0.69825,0.003670720678279143,20000,1.0090927385047461
91,3,1.0,root,fit,clean,optimum,0.00014299486369590887,0.0001560652968942144,1.2614239059333673e-06,0.41235,0.004749779567101337,20000,1.0914049138583113
91,9,2.0,root,fit,clean,optimum,0.00014206204599655008,0.00014475179115492481,1.2663920239477761e-06,0.45495,0.004768486573779101,20000,1.018933594398887
91,13,4.0,root,fit,clean,optimum,0.00013608732085135207,0.0001443003132263616,1.2728311457619677e-06,0.45665,0.004792732514480925,20000,1.0603509006102088
91,11,3.0,root,fit,clean,optimum,0.00013617583951915256,0.0001436894901465408,1.256725758127803e-06,0.45895,0.004732089109242462,20000,1.0551760918377262
91,23,20.0,root,fit,clean,optimum,0.00014935144431738563,0.0001608987664823616,1.3113388678984645e-06,0.39415,0.004937729918540913,20000,1.0773164412152376
91,15,5.0,root,fit,clean,optimum,0.0001372262072233551,0.0001464381940057344,1.2802114478009704e-06,0.4486,0.004820522385640813,20000,1.0671299379963586
91,17,6.0,root,fit,clean,optimum,0.00014009931233097128,0.00014779262779142399,1.278504215432976e-06,0.4435,0.0048140939539457655,20000,1.0549132992336034
91,25,26.0,root,fit,clean,optimum,0.000154680799990798,0.0001690519267217088,1.3232614869767926e-06,0.36345,0.004982623480664007,20000,1.0929082777679306
91,21,10.0,root,fit,clean,optimum,0.00014660112878525733,0.0001562511995706816,1.2789763036209747e-06,0.41165,0.004815871560045253,20000,1.0658253511782967
83,25,26.0,root,fit,clean,optimum,6.385985139420179e-05,6.10424716942656e-05,8.56607649878591e-07,0.77015,0.0032254799463353047,20000,0.955881831253494
83,27,30.0,root,fit,clean,optimum,6.268993125105736e-05,6.0537878715283195e-05,8.503734640086761e-07,0.77205,0.003202005673711207,20000,0.9656714803665084
91,19,8.0,root,fit,clean,optimum,0.00014279811860969783,0.00015317052664636798,1.2875324154134373e-06,0.42325,0.004848088838292888,20000,1.0726368676118239
91,5,1.4,root,fit,clean,optimum,0.00014684384279337333,0.0001471552471863936,1.2490484385822852e-06,0.4459,0.004703180845069027,20000,1.0021206499850217
91,7,1.8,root,fit,clean,optimum,0.0001441693664846771,0.00014544228681037438,1.2569311960533242e-06,0.45235,0.0047328626674859355,20000,1.0088293398017574
91,27,30.0,root,fit,clean,optimum,0.00015451354529766857,0.0001729027678771008,1.307866891784802e-06,0.34895,0.004924656501171408,20000,1.1190136602199219
91,29,40.0,root,fit,clean,optimum,0.0001516429412539852,0.00016966274980152957,1.3024981756528602e-06,0.36115,0.004904441077898456,20000,1.1188305133000762
